Unique_Plant_ID,Facility_INSPIRE_ID,match_weight,match_probability
EE0100,EE.KAUR.TTR/74.FACILITY,4.213952097371829,0.9488694479598017
EE0101,EE.KAUR.TTR/13.FACILITY,4.425235723712007,0.9555252537532527
EE0104,EE.KAUR.TTR/41.FACILITY,1.9461265548407056,0.7939582622131472
ES0303,ES.CAED/006157000.FACILITY,2.149873469866722,0.8161050980897137
ES0308,ES.CAED/006515000.FACILITY,2.149873469866722,0.8161050980897137
ES0311,ES.CAED/001983000.FACILITY,1.9385898435265438,0.7931023550382975
ES0314,ES.EEA/ES0059.FACILITY,5.921451618014455,0.98376851097644
ES0315,ES.EEA/ES0059.FACILITY,5.921451618014455,0.98376851097644
ES0316,ES.CAED/001985000.FACILITY,1.9385898435265438,0.7931023550382975
ES0317,ES.EEA/ES0133.FACILITY,2.149873469866722,0.8161050980897137
ES0318,ES.EEA/ES0059.FACILITY,5.921451618014455,0.98376851097644
ES0319,ES.EEA/ES0059.FACILITY,5.921451618014455,0.98376851097644
ES0321,ES.EEA/ES0133.FACILITY,2.149873469866722,0.8161050980897137
ES0322,ES.EEA/ES0133.FACILITY,2.149873469866722,0.8161050980897137
ES0323,ES.EEA/ES0133.FACILITY,2.149873469866722,0.8161050980897137
ES0324,ES.CAED/005882000.FACILITY,2.149873469866722,0.8161050980897137
ES0325,ES.CAED/006516000.FACILITY,2.149873469866722,0.8161050980897137
ES0326,ES.CAED/006516000.FACILITY,2.149873469866722,0.8161050980897137
ES0327,ES.CAED/002468000.FACILITY,5.921451618014455,0.98376851097644
ES0408,ES.CAED/006516000.FACILITY,-0.9073943723670085,0.34774687949747995
ES0409,ES.CAED/006516000.FACILITY,-0.9073943723670085,0.34774687949747995
FI0185,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001784.ProductionFacility,4.178411563484935,0.947660957451227
FI0188,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000022058.ProductionFacility,8.562766964132187,0.9973624341912173
FI0304,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003158.ProductionFacility,8.19681387185974,0.9966034692532932
FI0305,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001592.ProductionFacility,8.19681387185974,0.9966034692532932
FI0307,FI.EEA/FI0127.FACILITY,8.19681387185974,0.9966034692532932
FI0323,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001592.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0325,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,5.710167991674277,0.9812564995644942
FI0326,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,5.710167991674277,0.9812564995644942
FI0328,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility,5.921451618014455,0.98376851097644
FI0332,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003292.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0333,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003292.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0334,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003292.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0335,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003292.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0340,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001592.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0342,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002087.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0343,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003292.ProductionFacility,2.149873469866722,0.8161050980897137
FI0351,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002346.ProductionFacility,7.985530245519562,0.9960698812486172
FI0352,FI.EEA/FI0127.FACILITY,5.921451618014455,0.98376851097644
FI0355,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000011172.ProductionFacility,1.9461265548407056,0.7939582622131472
FI0367,FI.EEA/FI0411.FACILITY,45.83672947486715,0.9999999999999841
FR0063,FR.CAED/4602.FACILITY,-0.2694235889399955,0.45344766635406053
FR0084,FR.CAED/5892.FACILITY,36.7325212306404,0.9999999999912419
FR0094,FR.CAED/6388.FACILITY,10.180543041140968,0.9991390516336504
FR0191,FR.CAED/10790.FACILITY,11.959743191208187,0.9997490139732588
FR0197,FR.EEA/FR0185.FACILITY,11.959743191208187,0.9997490139732588
FR0217,FR.CAED/12689.FACILITY,2.149873469866722,0.8161050980897137
FR0222,FR.CAED/13802.FACILITY,10.316569085533617,0.9992164570071134
FR0324,FR.CAED/5190.FACILITY,-0.6111595402825701,0.3956500014420999
FR0327,FR.CAED/6066.FACILITY,3.1604186078651635,0.8994053952411963
FR0369,FR.CAED/8462.FACILITY,1.9461265548407056,0.7939582622131472
FR0370,FR.CAED/8462.FACILITY,1.9461265548407056,0.7939582622131472
FR0385,FR.CAED/8556.FACILITY,2.149873469866722,0.8161050980897137
FR0390,FR.CAED/173.FACILITY,5.789183681022261,0.982237721700979
FR0401,FR.CAED/6388.FACILITY,-0.5834722027893505,0.4002479445848337
FR0402,FR.CAED/6388.FACILITY,4.98939242975032,0.9694801673678191
HU0001,HU.OKIR/100501563.FACILITY,6.6163000628408435,0.9899100053812068
HU0049,HU.OKIR/101722426.FACILITY,19.326782208062504,0.999998479248774
HU0050,HU.OKIR/100401399.FACILITY,4.091962285495504,0.9446078573403998
HU0051,HU.OKIR/101811638.FACILITY,25.32976224253378,0.9999999762872582
HU0114,HU.OKIR/100368313.FACILITY,9.248427047639133,0.9983585313998687
HU0115,HU.OKIR/100368313.FACILITY,9.248427047639133,0.9983585313998687
HU0116,HU.OKIR/100368313.FACILITY,9.248427047639133,0.9983585313998687
HU0117,HU.OKIR/100368313.FACILITY,9.248427047639133,0.9983585313998687
HU0132,HU.OKIR/101716090.FACILITY,4.425235723712007,0.9555252537532527
HU0148,HU.OKIR/100368313.FACILITY,4.592309087199555,0.9601950856047188
IE0102,IE.CAED/P0577.FACILITY,4.665470260172663,0.9620887046450207
IE0103,IE.CAED/P0577.FACILITY,8.437048408320395,0.9971229720831228
IT0117,IT.CAED/920141001.FACILITY,1.7615948233891043,0.7722473071724021
IT0118,IT.CAED/920141001.FACILITY,1.7615948233891043,0.7722473071724021
IT0119,IT.CAED/920141001.FACILITY,1.7615948233891043,0.7722473071724021
IT0120,IT.CAED/920141001.FACILITY,1.7615948233891043,0.7722473071724021
IT0132,IT.EEA/IT0237.FACILITY,25.43908591645461,0.9999999780177539
IT0133,IT.EEA/IT0237.FACILITY,25.43908591645461,0.9999999780177539
IT0442,IT.CAED/860351001.FACILITY,1.7615948233891043,0.7722473071724021
IT0443,IT.CAED/860351001.FACILITY,1.7615948233891043,0.7722473071724021
IT0444,IT.EEA/IT0435.FACILITY,44.37227709476271,0.999999999999956
IT0447,IT.CAED/200202018.FACILITY,44.37227709476271,0.999999999999956
IT0448,IT.CAED/200202018.FACILITY,44.37227709476271,0.999999999999956
IT0449,IT.CAED/860391001.FACILITY,12.134709848022323,0.9997776732184783
IT0524,IT.CAED/520221001.FACILITY,5.921451618014455,0.98376851097644
IT0544,IT.CAED/030392001.FACILITY,5.921451618014455,0.98376851097644
IT0545,IT.CAED/030392001.FACILITY,13.432030333553772,0.9999095274828708
IT0559,IT.CAED/660512001.FACILITY,5.789183681022261,0.982237721700979
IT0604,IT.CAED/461001003.FACILITY,2.6680150896234536,0.8640480818181869
IT0605,IT.CAED/200972003.FACILITY,2.6680150896234536,0.8640480818181869
IT0608,IT.CAED/461001003.FACILITY,2.6680150896234536,0.8640480818181869
IT0614,IT.CAED/450142001.FACILITY,2.6680150896234536,0.8640480818181869
IT0643,IT.CAED/301751002.FACILITY,2.6680150896234536,0.8640480818181869
IT0644,IT.CAED/301751002.FACILITY,2.6680150896234536,0.8640480818181869
IT0721,IT.CAED/711222001.FACILITY,5.789183681022261,0.982237721700979
IT0722,IT.CAED/711222001.FACILITY,5.789183681022261,0.982237721700979
IT0734,IT.CAED/251241001.FACILITY,1.9461265548407056,0.7939582622131472
IT0749,IT.CAED/960101001.FACILITY,1.9461265548407056,0.7939582622131472
IT0753,IT.CAED/441221001.FACILITY,5.921451618014455,0.98376851097644
IT0755,IT.CAED/251241001.FACILITY,1.9461265548407056,0.7939582622131472
LT0105,LT.EEA/LT0032.FACILITY,5.476848899491401,0.9780385914591102
LV0101,LV.LVGMC.PRTR/045652.Facility,-0.822443166622748,0.3612197125061869
LV0102,LV.LVGMC.PRTR/045652.Facility,-0.822443166622748,0.3612197125061869
LV0118,LV.LVGMC.PRTR/310001.Facility,1.9385898435265438,0.7931023550382975
NL0165,NL.EEA/64001.FACILITY,-0.7117983415919872,0.37909741131721736
NL0306,NL.RIVM/000024000.FACILITY,3.1604186078651635,0.8994053952411963
NL0339,NL.EEA/NL0488.FACILITY,6.600093554763106,0.9897971834146816
NL0342,NL.RIVM/000004001.FACILITY,6.600093554763106,0.9897971834146816
NL0348,NL.RIVM/000010059.FACILITY,-0.050366581939337816,0.4912730227925667
NL0353,NL.RIVM/000202824.FACILITY,6.521077865415122,0.989228981057081
NL0360,NL.RIVM/000000062.FACILITY,6.7323614917553,0.9906826628218288
NL0370,NL.RIVM/000010057.FACILITY,9.248427047639133,0.9983585313998687
PL0202,PL.MŚ/000000340.FACILITY,1.9461265548407056,0.7939582622131472
PL0238,PL.MŚ/000000340.FACILITY,-0.822443166622748,0.3612197125061869
PL0240,PL.MŚ/000000363.FACILITY,-0.8149064553085864,0.36242598181115426
PL0243,PL.MŚ/000000340.FACILITY,1.813858617848512,0.7785559656659509
PT0101,PT.CAED/PT.APA05764382.CI,2.149873469866722,0.8161050980897137
PT0110,PT.CAED/PT.APA05766202.CI,5.921451618014455,0.98376851097644
PT0111,PT.CAED/PT.APA05771462.CI,-0.9073943723670085,0.34774687949747995
PT0112,PT.CAED/PT.APA05771462.CI,-0.9073943723670085,0.34774687949747995
PT0113,PT.CAED/PT.APA05771462.CI,-0.9073943723670085,0.34774687949747995
PT0115,PT.CAED/PT.APA05764382.CI,1.9385898435265438,0.7931023550382975
RO0209,RO.CAED/102TL0001.FACILITY,5.921451618014455,0.98376851097644
RO0212,RO.EEA/RO0058.FACILITY,1.9461265548407056,0.7939582622131472
RO0213,RO.EEA/RO0175.FACILITY,2.149873469866722,0.8161050980897137
RO0216,RO.EEA/RO0058.FACILITY,1.9461265548407056,0.7939582622131472
RO0217,RO.CAED/103PH0001.FACILITY,0.8282676503659844,0.6397113138931106
SE0124,SE.CAED/10022522.Facility,13.888511969423753,0.9999340655077463
SE0229,SE.CAED/10019818.Facility,2.149873469866722,0.8161050980897137
SE0282,SE.CAED/10019818.Facility,5.921451618014455,0.98376851097644
SK0130,SK.EEA/SK0026.FACILITY,6.6163000628408435,0.9899100053812068
SK0135,https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK37179207.NRZ.FACILITY,6.6163000628408435,0.9899100053812068
SK0201,SK.EEA/SK0026.FACILITY,6.6163000628408435,0.9899100053812068
UK0059,UK.CAED/EW_EA-4000.FACILITY,0.3746248658708488,0.5645552104439301
UK0161,UK.CAED/EW_EA-2071.FACILITY,1.3870900507997233,0.7234135375710955
UK0162,UK.CAED/EW_EA-2071.FACILITY,1.3870900507997233,0.7234135375710955
UK0163,UK.CAED/EW_EA-2071.FACILITY,1.3870900507997233,0.7234135375710955
UK0199,UK.CAED/EW_EA-5189.FACILITY,6.480274018448195,0.9889234171265792
UK0228,UK.CAED/NRW170266.FACILITY,8.979433158979763,0.9980227494000016
UK0229,UK.CAED/NRW170266.FACILITY,8.979433158979763,0.9980227494000016
UK0320,UK.CAED/EW_EA-5644.FACILITY,4.257512554308679,0.9503146407442449
UK0368,UK.CAED/NRW170087.FACILITY,6.480274018448195,0.9889234171265792
UK0511,UK.SEPA/200002509.Facility,6.923486591239832,0.9918292901051939
UK0534,UK.CAED/NRW170266.FACILITY,-0.09601573304827031,0.4833678799469127
UK0535,UK.CAED/NRW170266.FACILITY,-0.09601573304827031,0.4833678799469127
UK0541,UK.CAED/EW_EA-2726.FACILITY,2.149873469866722,0.8161050980897137
UK0546,UK.CAED/P0125_06A.FACILITY,5.921451618014455,0.98376851097644
UK0549,UK.CAED/EW_EA-2725.FACILITY,5.789183681022261,0.982237721700979
UK0553,UK.CAED/EW_EA-5464.FACILITY,-0.09601573304827031,0.4833678799469127
UK0555,UK.SEPA/200001408.Facility,1.9461265548407056,0.7939582622131472
UK0556,UK.CAED/EW_EA-2725.FACILITY,1.3506219587001609,0.7183273498732726
UK0557,UK.CAED/EW_EA-5644.FACILITY,4.257512554308679,0.9503146407442449
UK0567,UK.CAED/EW_EA-6265.FACILITY,1.9461265548407056,0.7939582622131472
UK0574,UK.CAED/EW_EA-5644.FACILITY,4.257512554308679,0.9503146407442449
UK0578,UK.SEPA/200000142.Facility,-0.9073943723670085,0.34774687949747995
UK0582,UK.SEPA/200000052.Facility,-0.09601573304827031,0.4833678799469127
UK0583,UK.SEPA/200000052.Facility,-0.09601573304827031,0.4833678799469127
UK0584,UK.SEPA/200000052.Facility,-0.09601573304827031,0.4833678799469127
UK0585,UK.CAED/P0125_06A.FACILITY,1.9461265548407056,0.7939582622131472
UK0586,UK.CAED/P0125_06A.FACILITY,1.9461265548407056,0.7939582622131472
UK0587,UK.SEPA/200000138.Facility,9.577205834912844,0.9986926086576402
UK0588,UK.SEPA/200000138.Facility,10.695064739387565,0.9993971589489069
UK0589,UK.SEPA/200000138.Facility,10.695064739387565,0.9993971589489069
UK0590,UK.SEPA/200000138.Facility,10.695064739387565,0.9993971589489069
UK0594,UK.CAED/EW_EA-5464.FACILITY,9.248427047639133,0.9983585313998687
UK0596,UK.CAED/EW_EA-5464.FACILITY,-0.09601573304827031,0.4833678799469127
UK0597,UK.CAED/EW_EA-5464.FACILITY,-0.09601573304827031,0.4833678799469127
UK0598,UK.CAED/EW_EA-5464.FACILITY,-0.09601573304827031,0.4833678799469127
UK0599,UK.CAED/EW_EA-5464.FACILITY,9.248427047639133,0.9983585313998687
UK0602,UK.SEPA/200000052.Facility,5.476848899491401,0.9780385914591102
UK0604,UK.SEPA/200000176.Facility,-0.2012184415349466,0.4651879161308275
UK0624,GB.EEA/UK0213.FACILITY,1.9385898435265438,0.7931023550382975
UK0640,UK.SEPA/200000052.Facility,-0.09601573304827031,0.4833678799469127
