Facility_INSPIRE_ID,FacilityID,match_weight,match_probability
AT.CAED/9008390484777.FACILITY,5764,22.89289623870535,0.9999998716040016
AT.CAED/9008390484982.FACILITY,229225,23.689327381985258,0.99999992607321
AT.CAED/9008390485040.FACILITY,65011,28.620380941049547,0.9999999975767019
AT.CAED/9008390486467.FACILITY,30043,15.58491829283196,0.9999796547384204
AT.CAED/9008390487495.FACILITY,65019,15.58491829283196,0.9999796547384204
AT.CAED/9008390490389.FACILITY,138325,24.850266206583306,0.9999999669383551
AT.CAED/9008390491140.FACILITY,97525,24.910179344371574,0.9999999682832407
AT.CAED/9008390491294.FACILITY,65078,24.315308697567893,0.9999999520970005
AT.CAED/9008390491317.FACILITY,65079,24.315308697567893,0.9999999520970005
AT.CAED/9008390500156.FACILITY,65014,26.646025961088988,0.9999999904775891
AT.CAED/9008390500187.FACILITY,65015,14.22300220458746,0.9999477089939212
AT.CAED/9008390500255.FACILITY,229222,15.620617564830532,0.9999801519912728
AT.CAED/9008390501122.FACILITY,65068,13.219168079972011,0.9998951451918535
AT.CAED/9008390508701.FACILITY,5958,21.705330610407927,0.9999997075549374
AT.CAED/9008390509845.FACILITY,97513,14.742043294820553,0.9999635089027199
AT.CAED/9008390509852.FACILITY,5788,42.30736965700685,0.9999999999998163
AT.CAED/9008390510124.FACILITY,65081,27.81454054147067,0.9999999957636778
AT.CAED/9008390510254.FACILITY,52040,27.81454054147067,0.9999999957636778
AT.CAED/9008390510346.FACILITY,65045,21.88249262078358,0.9999997413495556
AT.CAED/9008390511329.FACILITY,229166,16.512034921360716,0.9999893001533776
AT.CAED/9008390512920.FACILITY,229190,28.686302351537606,0.9999999976849385
AT.CAED/9008390513637.FACILITY,110608,27.53996417041291,0.9999999948755802
AT.CAED/9008390514412.FACILITY,52022,21.88249262078358,0.9999997413495556
AT.CAED/9008390514429.FACILITY,5817,18.685401317018517,0.9999976279016448
AT.CAED/9008390515914.FACILITY,52045,14.738209170205105,0.9999634117980897
AT.CAED/9008390517130.FACILITY,65032,14.742043294820553,0.9999635089027199
AT.CAED/9008390525968.FACILITY,229222,8.628656982413286,0.9974798895540168
AT.CAED/9008390537077.FACILITY,5922,14.738209170205105,0.9999634117980897
AT.CAED/9008390537091.FACILITY,5893,27.317118854694815,0.9999999940196331
AT.CAED/9008390566374.FACILITY,65086,19.872833128110926,0.9999989584486714
AT.CAED/9008390581759.FACILITY,65072,19.872833128110926,0.9999989584486714
AT.CAED/9008390588840.FACILITY,65084,19.872833128110926,0.9999989584486714
AT.CAED/9008390590775.FACILITY,296160,6.021173639246204,0.9848361284250265
AT.CAED/9008390614761.FACILITY,110680,14.742043294820553,0.9999635089027199
AT.CAED/9008390614785.FACILITY,65062,43.36150309414033,0.9999999999999115
AT.CAED/9008390628973.FACILITY,97523,11.129845719580054,0.9995539445719532
AT.CAED/9008390644904.FACILITY,5954,21.326723574900573,0.9999996197963081
AT.CAED/9008390645918.FACILITY,65063,26.902081355415973,0.9999999920261775
AT.CAED/9008390649916.FACILITY,97528,11.251977117377477,0.9995901364105325
AT.CAED/9008390649923.FACILITY,97526,12.771018207610572,0.9998569531445055
AT.CAED/9008390649930.FACILITY,285046,12.629250535232572,0.9998421850207494
AT.CAED/9008390649954.FACILITY,97527,14.742043294820553,0.9999635089027199
AT.CAED/9008390650677.FACILITY,5852,20.732869050031606,0.9999994261686509
AT.CAED/9008390654606.FACILITY,52037,6.272953648037318,0.9872334760607088
AT.CAED/9008390661741.FACILITY,5858,19.071351470621643,0.9999981846918348
AT.CAED/9008390678268.FACILITY,201965,30.323943376948538,0.9999999992559819
AT.CAED/9008390679173.FACILITY,110679,27.92997143250447,0.9999999960894232
AT.CAED/9008390679753.FACILITY,65037,24.965077507661256,0.9999999694674686
AT.CAED/9008390685037.FACILITY,229195,13.629250535232572,0.9999210862834914
AT.CAED/9008390686980.FACILITY,229200,25.647936663570107,0.9999999809803847
AT.CAED/9008390688397.FACILITY,5941,27.487043856137127,0.9999999946841184
AT.CAED/9008390688403.FACILITY,138319,25.71385807405817,0.9999999818298962
AT.CAED/9008390692370.FACILITY,229236,23.086566121082324,0.9999998877332755
AT.CAED/9008390701386.FACILITY,157459,27.516377350095294,0.9999999947911117
AT.CAED/9008390705353.FACILITY,5763,30.133226713890018,0.9999999991508295
AT.CAED/9008390707227.FACILITY,5927,34.154340009412564,0.999999999947698
AT.CAED/9008390708316.FACILITY,296158,12.629250535232572,0.9998421850207494
AT.CAED/9008390709313.FACILITY,52044,7.542315298827402,0.9946640313207028
AT.CAED/9008390710890.FACILITY,5966,25.610422860310184,0.9999999804793395
AT.CAED/9008390710968.FACILITY,110731,24.467311791012943,0.9999999568873004
AT.CAED/9008390714669.FACILITY,65068,6.227207497554764,0.9868275960708717
AT.CAED/9008390715796.FACILITY,30040,27.955001669691754,0.9999999961566851
AT.CAED/9008390723326.FACILITY,52006,21.409451792270044,0.9999996409849424
AT.CAED/9008390723951.FACILITY,160669,21.338095385354656,0.9999996227814208
AT.CAED/9008390725719.FACILITY,52042,15.678316094314924,0.9999809301054268
AT.CAED/9008390731697.FACILITY,5868,38.16171529213605,0.9999999999967478
AT.CAED/9008390837054.FACILITY,65085,19.872833128110926,0.9999989584486714
AT.CAED/9008390848913.FACILITY,65064,23.491409891894936,0.9999999152029106
AT.CAED/9008390853801.FACILITY,110684,25.03593081034668,0.9999999709307489
AT.CAED/9008390869338.FACILITY,285050,26.77941175592909,0.9999999913185196
AT.CAED/9008390881347.FACILITY,138318,24.327647587045966,0.9999999525049519
AT.CAED/9008390902943.FACILITY,51999,14.416581999556888,0.9999542747041107
AT.CAED/9008390921050.FACILITY,97468,20.573214097119013,0.9999993590189781
AT.CAED/9008390924259.FACILITY,296166,29.56980865071704,0.9999999987451246
AT.CAED/9008390925782.FACILITY,177634,10.474292396303614,0.9992975448097318
AT.CAED/9008390926796.FACILITY,229201,7.338182024441376,0.9938579771906425
AT.CAED/9008390928783.FACILITY,5779,11.160472138752773,0.9995633098189928
AT.CAED/9008390931400.FACILITY,5774,27.74619542742779,0.99999999555816
